Ensembl	KEid	AOPid
ENSG00000112715	https://identifiers.org/aop.events/17; https://identifiers.org/aop.events/1493; https://identifiers.org/aop.events/110; https://identifiers.org/aop.events/298; https://identifiers.org/aop.events/28; https://identifiers.org/aop.events/1971; https://identifiers.org/aop.events/1190; https://identifiers.org/aop.events/1738; https://identifiers.org/aop.events/948; https://identifiers.org/aop.events/305; https://identifiers.org/aop.events/265; https://identifiers.org/aop.events/1196; https://identifiers.org/aop.events/149; https://identifiers.org/aop.events/1376	https://identifiers.org/aop/417; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/432; https://identifiers.org/aop/470; https://identifiers.org/aop/150; https://identifiers.org/aop/43; https://identifiers.org/aop/43; https://identifiers.org/aop/43; https://identifiers.org/aop/439; https://identifiers.org/aop/200; https://identifiers.org/aop/439; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/43; https://identifiers.org/aop/144; https://identifiers.org/aop/38; https://identifiers.org/aop/494; https://identifiers.org/aop/200; https://identifiers.org/aop/439; https://identifiers.org/aop/495; https://identifiers.org/aop/115; https://identifiers.org/aop/206; https://identifiers.org/aop/27; https://identifiers.org/aop/280; https://identifiers.org/aop/439; https://identifiers.org/aop/505; https://identifiers.org/aop/217; https://identifiers.org/aop/439
ENSG00000113083	https://identifiers.org/aop.events/68	https://identifiers.org/aop/144; https://identifiers.org/aop/173; https://identifiers.org/aop/241; https://identifiers.org/aop/319; https://identifiers.org/aop/38; https://identifiers.org/aop/382
ENSG00000113263	https://identifiers.org/aop.events/1982; https://identifiers.org/aop.events/1493; https://identifiers.org/aop.events/1971; https://identifiers.org/aop.events/1651; https://identifiers.org/aop.events/1500; https://identifiers.org/aop.events/1457; https://identifiers.org/aop.events/2042; https://identifiers.org/aop.events/149; https://identifiers.org/aop.events/1241; https://identifiers.org/aop.events/1981	https://identifiers.org/aop/439; https://identifiers.org/aop/443; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/432; https://identifiers.org/aop/470; https://identifiers.org/aop/439; https://identifiers.org/aop/298; https://identifiers.org/aop/173; https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452; https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502; https://identifiers.org/aop/115; https://identifiers.org/aop/206; https://identifiers.org/aop/27; https://identifiers.org/aop/280; https://identifiers.org/aop/439; https://identifiers.org/aop/505; https://identifiers.org/aop/200; https://identifiers.org/aop/439; https://identifiers.org/aop/443
ENSG00000113520	https://identifiers.org/aop.events/1493; https://identifiers.org/aop.events/1202; https://identifiers.org/aop.events/984; https://identifiers.org/aop.events/1711; https://identifiers.org/aop.events/1499; https://identifiers.org/aop.events/1712; https://identifiers.org/aop.events/981; https://identifiers.org/aop.events/1713; https://identifiers.org/aop.events/1496; https://identifiers.org/aop.events/188; https://identifiers.org/aop.events/1719; https://identifiers.org/aop.events/1718; https://identifiers.org/aop.events/1492; https://identifiers.org/aop.events/962	https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/432; https://identifiers.org/aop/470; https://identifiers.org/aop/154; https://identifiers.org/aop/154; https://identifiers.org/aop/277; https://identifiers.org/aop/314; https://identifiers.org/aop/173; https://identifiers.org/aop/314; https://identifiers.org/aop/154; https://identifiers.org/aop/314; https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468; https://identifiers.org/aop/12; https://identifiers.org/aop/17; https://identifiers.org/aop/3; https://identifiers.org/aop/374; https://identifiers.org/aop/429; https://identifiers.org/aop/471; https://identifiers.org/aop/48; https://identifiers.org/aop/490; https://identifiers.org/aop/315; https://identifiers.org/aop/315; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/38; https://identifiers.org/aop/483; https://identifiers.org/aop/148
ENSG00000113525	https://identifiers.org/aop.events/1202; https://identifiers.org/aop.events/1711; https://identifiers.org/aop.events/1499; https://identifiers.org/aop.events/1712; https://identifiers.org/aop.events/1496; https://identifiers.org/aop.events/1718	https://identifiers.org/aop/154; https://identifiers.org/aop/314; https://identifiers.org/aop/173; https://identifiers.org/aop/314; https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468; https://identifiers.org/aop/315
ENSG00000113580	https://identifiers.org/aop.events/122; https://identifiers.org/aop.events/1711; https://identifiers.org/aop.events/656; https://identifiers.org/aop.events/1538	https://identifiers.org/aop/14; https://identifiers.org/aop/214; https://identifiers.org/aop/318; https://identifiers.org/aop/334; https://identifiers.org/aop/314; https://identifiers.org/aop/526; https://identifiers.org/aop/527; https://identifiers.org/aop/66; https://identifiers.org/aop/67; https://identifiers.org/aop/68; https://identifiers.org/aop/17; https://identifiers.org/aop/284
ENSG00000113889	https://identifiers.org/aop.events/1867; https://identifiers.org/aop.events/1908	https://identifiers.org/aop/392; https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425
ENSG00000114013	https://identifiers.org/aop.events/1822; https://identifiers.org/aop.events/188; https://identifiers.org/aop.events/398; https://identifiers.org/aop.events/1492	https://identifiers.org/aop/313; https://identifiers.org/aop/12; https://identifiers.org/aop/17; https://identifiers.org/aop/3; https://identifiers.org/aop/374; https://identifiers.org/aop/429; https://identifiers.org/aop/471; https://identifiers.org/aop/48; https://identifiers.org/aop/490; https://identifiers.org/aop/39; https://identifiers.org/aop/40; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/38; https://identifiers.org/aop/483
ENSG00000114026	https://identifiers.org/aop.events/155	https://identifiers.org/aop/139; https://identifiers.org/aop/141; https://identifiers.org/aop/15; https://identifiers.org/aop/272; https://identifiers.org/aop/296; https://identifiers.org/aop/322; https://identifiers.org/aop/397; https://identifiers.org/aop/432; https://identifiers.org/aop/443; https://identifiers.org/aop/478
ENSG00000114125	https://identifiers.org/aop.events/2027	https://identifiers.org/aop/460
ENSG00000114251	https://identifiers.org/aop.events/1754	https://identifiers.org/aop/298
ENSG00000115020	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000115252	https://identifiers.org/aop.events/1908	https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425
ENSG00000115267	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000115365	https://identifiers.org/aop.events/1707	https://identifiers.org/aop/313
ENSG00000115386	https://identifiers.org/aop.events/682	https://identifiers.org/aop/10
ENSG00000115415	https://identifiers.org/aop.events/1901; https://identifiers.org/aop.events/1822	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/313
ENSG00000115419	https://identifiers.org/aop.events/1488; https://identifiers.org/aop.events/383	https://identifiers.org/aop/17; https://identifiers.org/aop/13
ENSG00000115596	https://identifiers.org/aop.events/1754	https://identifiers.org/aop/298
ENSG00000115705	https://identifiers.org/aop.events/425; https://identifiers.org/aop.events/281; https://identifiers.org/aop.events/277; https://identifiers.org/aop.events/279; https://identifiers.org/aop.events/1002; https://identifiers.org/aop.events/1003; https://identifiers.org/aop.events/1009	https://identifiers.org/aop/134; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/54; https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/159; https://identifiers.org/aop/162; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/194; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/8; https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/119; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/190; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/189
ENSG00000115904	https://identifiers.org/aop.events/1457; https://identifiers.org/aop.events/265	https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452; https://identifiers.org/aop/144; https://identifiers.org/aop/38; https://identifiers.org/aop/494
ENSG00000116096	https://identifiers.org/aop.events/935; https://identifiers.org/aop.events/934	https://identifiers.org/aop/149; https://identifiers.org/aop/149
ENSG00000116478	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/205; https://identifiers.org/aop/207; https://identifiers.org/aop/212; https://identifiers.org/aop/285; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/441; https://identifiers.org/aop/452; https://identifiers.org/aop/460; https://identifiers.org/aop/476; https://identifiers.org/aop/491; https://identifiers.org/aop/500; https://identifiers.org/aop/502
