"CNVassociated","disgenet_curated","Ensembl","Entrez_gene","fromDisGeNET","fromPublication","fromWikiPathways","gdascore","gLayCluster","HGNCsymbol","name","name.copy","PathwayID","Publication.doi","selected","shared name","snpID","WPNodeID","WPNodeIDType"
,,"ENSG00000144290",,,"1",,,"326","SLC4A10","SLC4A10","SLC4A10",,"10.1038/s41586-022-04434-5","false","SLC4A10","rs2909457",,
"1",,"ENSG00000117984",,,,"1",,"166","CTSD","CTSD","CTSD;ENSG00000117984","WP5346",,"false","CTSD",,"ENSG00000117984","ensembl"
,"PSYGENET","ENSG00000110492","4192","1",,,"0.62","171","MDK","MDK","MDK",,,"false","MDK",,,
,"PSYGENET","ENSG00000131759","5914","1",,,"0.33","166","RARA","RARA","RARA",,,"false","RARA",,,
,"PSYGENET","ENSG00000151276","9223","1",,,"0.31","178","MAGI1","MAGI1","MAGI1",,,"false","MAGI1",,,
,"PSYGENET","ENSG00000255398","8843","1",,,"0.32","327","HCAR3","HCAR3","HCAR3",,,"false","HCAR3",,,
"1",,"ENSG00000099937",,,,"1",,"188","SERPIND1","SERPIND1","ENSG00000099937;SERPIND1","WP4657",,"false","SERPIND1",,"ENSG00000099937","ensembl"
,"CTD_human","ENSG00000101680","284217","1",,,"0.3","164","LAMA1","LAMA1","LAMA1",,,"false","LAMA1",,,
,"PSYGENET","ENSG00000144567","79137","1",,,"0.31","328","RETREG2","RETREG2","RETREG2",,,"false","RETREG2",,,
,"CTD_human","ENSG00000100336","80832","1",,,"0.4","329","APOL4","APOL4","APOL4",,,"false","APOL4",,,
"1",,"ENSG00000143375",,,,"1",,"178","CGN","CGN","CGN;ENSG00000143375","WP5407",,"false","CGN",,"ENSG00000143375","ensembl"
,"PSYGENET","ENSG00000100151","9463","1",,,"0.36","164","PICK1","PICK1","PICK1",,,"false","PICK1",,,
"1","PSYGENET","ENSG00000099940","9342","1",,"1","0.32","170","SNAP29","SNAP29","SNAP29","WP4657",,"false","SNAP29",,"ENSG00000099940","ensembl"
"1",,"ENSG00000108219",,,,"1",,"184","TSPAN14","TSPAN14","ENSG00000108219;TSPAN14","WP5402",,"false","TSPAN14",,"ENSG00000108219","ensembl"
,"PSYGENET","ENSG00000087460","2778","1",,,"0.51","164","GNAS","GNAS","GNAS",,,"false","GNAS",,,
"1","PSYGENET","ENSG00000072310","6720","1",,"1","0.36","190","SREBF1","SREBF1;SREBF1, SREBP1, SREBP1a,-c, SREBP1a-c, nSREBP, nSREBP1a,-c","SREBF1","WP4657",,"false","SREBF1;SREBF1, SREBP1, SREBP1a,-c, SREBP1a-c, nSREBP, nSREBP1a,-c",,"ENSG00000072310","ensembl"
,,"ENSG00000145349",,,,"1",,"164","CAMK2D","CAMK2D, CaMK2, CaMK2D","CAMK2D, CaMK2, CaMK2D","WP4875",,"false","CAMK2D, CaMK2, CaMK2D",,"ENSG00000145349","ensembl"
,"PSYGENET","ENSG00000107130","23413","1",,,"0.34","170","NCS1","NCS1","NCS1",,,"false","NCS1",,,
,"PSYGENET","ENSG00000133027","10400","1",,,"0.32","330","PEMT","PEMT","PEMT",,,"false","PEMT",,,
,"PSYGENET","ENSG00000125266","1948","1",,,"0.33","331","EFNB2","EFNB2","EFNB2",,,"false","EFNB2",,,
"1",,"ENSG00000079459",,,,"1",,"332","FDFT1","FDFT, FDFT1","FDFT, FDFT1","WP5346",,"false","FDFT, FDFT1",,"ENSG00000079459","ensembl"
"1",,"ENSG00000172426",,,,"1",,"198","RSPH9","RSPH9","RSPH9","WP5402",,"false","RSPH9",,"ENSG00000172426","ensembl"
"1",,"ENSG00000112981",,,,"1",,"333","NME5","NME5","NME5","WP5402",,"false","NME5",,"ENSG00000112981","ensembl"
"1",,"ENSG00000164107",,,,"1",,"178","HAND2","HAND2, Hand2","ENSG00000164107;HAND2, Hand2","WP4657",,"false","HAND2, Hand2",,"ENSG00000164107","ensembl"
"1",,"ENSG00000131781",,,,"1",,"170","FMO5","FMO5","FMO5","WP4905",,"false","FMO5",,"ENSG00000131781","ensembl"
,"PSYGENET","ENSG00000148219","23245","1",,,"0.34","334","ASTN2","ASTN2","ASTN2",,,"false","ASTN2",,,
,"PSYGENET","ENSG00000150782","3606","1",,,"0.36","171","IL18","IL18","IL18",,,"false","IL18",,,
"1",,"ENSG00000119227",,,,"1",,"335","PIGZ","PIGZ","ENSG00000119227;PIGZ","WP4906",,"false","PIGZ",,"ENSG00000119227","ensembl"
,"PSYGENET","ENSG00000072832","1400","1",,,"0.31","336","CRMP1","CRMP1","CRMP1",,,"false","CRMP1",,,
,"PSYGENET","ENSG00000151388","81792","1",,,"0.31","337","ADAMTS12","ADAMTS12","ADAMTS12",,,"false","ADAMTS12",,,
"1",,"ENSG00000108424",,,,"1",,"166","KPNB1","KPNB1, importin beta","ENSG00000108424;KPNB1, importin beta","WP4657",,"false","KPNB1, importin beta",,"ENSG00000108424","ensembl"
,"CTD_human","ENSG00000047579","84062","1",,,"0.6","176","DTNBP1","DTNBP1","DTNBP1",,,"false","DTNBP1",,,
"1",,"ENSG00000125798",,,,"1",,"164","FOXA2","FOXA2","ENSG00000125798;FOXA2","WP4657",,"false","FOXA2",,"ENSG00000125798","ensembl"
"1",,"ENSG00000255150",,,,"1",,"165","EID3","EID3","EID3","WP5407",,"false","EID3",,"Q8N140","uniprot"
"1",,"ENSG00000116670",,,,"1",,"241","MAD2L2","MAD2L2","MAD2L2","WP5402",,"false","MAD2L2",,"ENSG00000116670","ensembl"
,,"ENSG00000143578",,,"1",,,"166","CREB3L4","CREB3L4","CREB3L4",,"10.1038/s41586-022-04434-5","false","CREB3L4","rs10127983",,
,,"ENSG00000169045",,,,"1",,"166","HNRNPH1","HNRNPH1","ENSG00000169045;HNRNPH1","WP3584",,"false","HNRNPH1",,"ENSG00000169045","ensembl"
,"CTD_human","ENSG00000121281","113","1",,"1","0.3","164","ADCY7","ADCY7","ADCY7","WP4222",,"false","ADCY7",,"ENSG00000121281","ensembl"
,"PSYGENET","ENSG00000143379","9869","1",,,"0.31","166","SETDB1","SETDB1","SETDB1",,,"false","SETDB1",,,
,"PSYGENET","ENSG00000102554","688","1",,,"0.31","166","KLF5","KLF5","KLF5",,,"false","KLF5",,,
,"PSYGENET","ENSG00000170209","255239","1",,,"0.4","170","ANKK1","ANKK1","ANKK1",,,"false","ANKK1",,,
,"PSYGENET","ENSG00000106070","2887","1",,,"0.31","171","GRB10","GRB10","GRB10",,,"false","GRB10",,,
,"PSYGENET","ENSG00000160299","5116","1",,,"0.36","165","PCNT","PCNT","PCNT",,,"false","PCNT",,,
"1",,"ENSG00000139687",,,,"1",,"166","RB1","RB1, Rb, pRB","ENSG00000139687;RB1, Rb, pRB","WP4932, WP5412",,"false","RB1, Rb, pRB",,"ENSG00000139687","ensembl"
"1","CTD_human","ENSG00000093010","1312","1",,"1","0.5","170","COMT","COMT;COMT, Catechol-O-methyltransferase","COMT","WP4657",,"false","COMT;COMT, Catechol-O-methyltransferase",,"ENSG00000093010","ensembl"
"1",,"ENSG00000154518",,,,"1",,"195","ATP5MC3","ATP5MC3","ATP5MC3","WP4932",,"false","ATP5MC3",,"ENSG00000154518","ensembl"
,"PSYGENET","ENSG00000076984","5609","1",,,"0.54","166","MAP2K7","MAP2K7","MAP2K7",,,"false","MAP2K7",,,
,,"ENSG00000112541",,,,"1",,"176","PDE10A","PDE10A","PDE10A","WP4222",,"false","PDE10A",,"ENSG00000112541","ensembl"
,,"ENSG00000164199",,,"1",,,"338","ADGRV1","GPR98","GPR98",,"10.1038/s41586-022-04434-5","false","GPR98","rs12188094",,
,"PSYGENET","ENSG00000116906","8443","1",,,"0.31","339","GNPAT","GNPAT","GNPAT",,,"false","GNPAT",,,
,"PSYGENET","ENSG00000170485","4862","1",,,"0.32","166","NPAS2","NPAS2","NPAS2",,,"false","NPAS2",,,
,"PSYGENET","ENSG00000181965","4762","1",,,"0.32","340","NEUROG1","NEUROG1","NEUROG1",,,"false","NEUROG1",,,
,"PSYGENET","ENSG00000179097","3355","1",,,"0.37","341","HTR1F","HTR1F","HTR1F",,,"false","HTR1F",,,
,,"ENSG00000198431",,,"1","1",,"342","TXNRD1","TXNRD1","TXNRD1","WP408","10.1038/s41586-022-04434-5","false","TXNRD1","rs10861176","7296","ncbigene"
,"PSYGENET","ENSG00000101307","10326","1",,,"0.34","343","SIRPB1","SIRPB1","SIRPB1",,,"false","SIRPB1",,,
,"PSYGENET","ENSG00000034510","9168","1",,,"0.31","344","TMSB10","TMSB10","TMSB10",,,"false","TMSB10",,,
,"PSYGENET","ENSG00000170340","10678","1",,,"0.31","345","B3GNT2","B3GNT2","B3GNT2",,,"false","B3GNT2",,,
"1",,"ENSG00000128591",,,,"1",,"164","FLNC","FLNC","ENSG00000128591;FLNC","WP5399, WP5406",,"false","FLNC",,"ENSG00000128591","ensembl"
"1","CTD_human","ENSG00000185737","10718","1",,"1","0.6","171","NRG3","NRG3","ENSG00000185737;NRG3;NRG3","WP5402",,"false","NRG3",,"ENSG00000185737","ensembl"
,,"ENSG00000204856",,,"1",,,"346","FAM216A","FAM216A","FAM216A",,"10.1038/s41586-022-04434-5","false","FAM216A","rs4766428",,
,"CTD_human","ENSG00000133639","694","1",,,"0.31","347","BTG1","BTG1","BTG1",,,"false","BTG1",,,
"1",,"ENSG00000225830",,,,"1",,"166","ERCC6","ERCC6","ERCC6","WP4932",,"false","ERCC6",,"Q03468","uniprot"
,"PSYGENET","ENSG00000131771","84152","1",,"1","0.6","164","PPP1R1B","DARPP-32, PPP1R1B;PPP1R1B","PPP1R1B","WP4222",,"false","DARPP-32, PPP1R1B;PPP1R1B",,"ENSG00000131771","ensembl"
"1",,"ENSG00000122367",,,,"1",,"164","LDB3","LDB3","ENSG00000122367;LDB3","WP5402",,"false","LDB3",,"ENSG00000122367","ensembl"
"1",,"ENSG00000126561",,,,"1",,"171","STAT5A","STAT5, STAT5A","ENSG00000126561;STAT5, STAT5A","WP4906",,"false","STAT5, STAT5A",,"ENSG00000126561","ensembl"
,"PSYGENET","ENSG00000204592","3133","1",,,"0.3","175","HLA-E","HLA-E","HLA-E",,,"false","HLA-E",,,
,"PSYGENET","ENSG00000143387","1513","1",,,"0.31","166","CTSK","CTSK","CTSK",,,"false","CTSK",,,
,,"ENSG00000186642",,,,"1",,"176","PDE2A","PDE2, PDE2A","PDE2, PDE2A","WP4222",,"false","PDE2, PDE2A",,"ENSG00000186642","ensembl"
,,"ENSG00000167165",,,,"1",,"170","UGT1A6","UGT1A6","UGT1A6","WP408",,"false","UGT1A6",,"54578","ncbigene"
"1",,"ENSG00000198900",,,,"1",,"166","TOP1","TOP1","ENSG00000198900;TOP1","WP5408",,"false","TOP1",,"ENSG00000198900","ensembl"
"1",,"ENSG00000072694",,,,"1",,"171","FCGR2B","FCGR2B","ENSG00000072694;FCGR2B","WP5346",,"false","FCGR2B",,"ENSG00000072694","ensembl"
"1",,"ENSG00000015171",,,,"1",,"348","ZMYND11","ZMYND11","ENSG00000015171;ZMYND11","WP5402",,"false","ZMYND11",,"ENSG00000015171","ensembl"
,"PSYGENET","ENSG00000117245","57576","1",,,"0.34","164","KIF17","KIF17","KIF17",,,"false","KIF17",,,
"1",,"ENSG00000147324",,,,"1",,"164","MFHAS1","MFHAS1","ENSG00000147324;MFHAS1","WP5346",,"false","MFHAS1",,"ENSG00000147324","ensembl"
,"PSYGENET","ENSG00000188529","10772","1",,,"0.31","166","SRSF10","SRSF10","SRSF10",,,"false","SRSF10",,,
"1",,"ENSG00000034713",,,,"1",,"166","GABARAPL2","GABARAPL2","GABARAPL2","WP5412",,"false","GABARAPL2",,"ENSG00000034713","ensembl"
,,"ENSG00000196712",,,,"1",,"266","NF1","NF1","NF1","WP3584",,"false","NF1",,"ENSG00000196712","ensembl"
,"PSYGENET","ENSG00000028116","7444","1",,,"0.48","349","VRK2","VRK2","VRK2",,,"false","VRK2",,,
,"PSYGENET","ENSG00000151150","288","1",,,"0.5","186","ANK3","ANK3","ANK3",,,"false","ANK3",,,
"1",,"ENSG00000171953",,,,"1",,"195","ATPAF2","ATPAF2","ATPAF2","WP4932",,"false","ATPAF2",,"ENSG00000171953","ensembl"
,"PSYGENET","ENSG00000141086","1506","1",,,"0.31","350","CTRL","CTRL","CTRL",,,"false","CTRL",,,
"1",,"ENSG00000188100",,,,"1",,"351","FAM25A","FAM25A","FAM25A","WP5402",,"false","FAM25A",,"ENSG00000188100","ensembl"
,"CTD_human","ENSG00000159788","6002","1",,,"0.3","352","RGS12","RGS12","RGS12",,,"false","RGS12",,,
,"PSYGENET","ENSG00000185591","6667","1",,"1","0.35","166","SP1","SP1","SP1","WP3584",,"false","SP1",,"ENSG00000185591","ensembl;ncbigene"
"1",,"ENSG00000150995",,,,"1",,"164","ITPR1","IP3 receptor, IP3R1, ITPR1","ENSG00000150995;IP3 receptor, IP3R1, ITPR1","WP5408",,"false","IP3 receptor, IP3R1, ITPR1",,"ENSG00000150995","ensembl"
,,"ENSG00000205268",,,,"1",,"176","PDE7A","PDE7A","PDE7A","WP4222",,"false","PDE7A",,"ENSG00000205268","ensembl"
,"PSYGENET","ENSG00000134294","54407","1",,,"0.31","353","SLC38A2","SLC38A2","SLC38A2",,,"false","SLC38A2",,,
,"PSYGENET","ENSG00000168539","1128","1",,,"0.4","164","CHRM1","CHRM1","CHRM1",,,"false","CHRM1",,,
,"PSYGENET","ENSG00000065361","2065","1",,,"0.39","171","ERBB3","ERBB3","ERBB3",,,"false","ERBB3",,,
,"PSYGENET","ENSG00000124391","27189","1",,,"0.31","354","IL17C","IL17C","IL17C",,,"false","IL17C",,,
"1",,"ENSG00000183773",,,,"1",,"355","AIFM3","AIFM3","AIFM3","WP4657",,"false","AIFM3",,"ENSG00000183773","ensembl"
"1",,"ENSG00000094631",,,,"1",,"166","HDAC6","HDAC6","ENSG00000094631;HDAC6","WP4932",,"false","HDAC6",,"ENSG00000094631","ensembl"
,"PSYGENET","ENSG00000165029","19","1",,,"0.31","190","ABCA1","ABCA1","ABCA1",,,"false","ABCA1",,,
"1",,"ENSG00000165678",,,,"1",,"171","GHITM","GHITM","ENSG00000165678;GHITM","WP5402",,"false","GHITM",,"ENSG00000165678","ensembl"
,"CTD_human","ENSG00000196358","84628","1",,,"0.35","356","NTNG2","NTNG2","NTNG2",,,"false","NTNG2",,,
"1",,"ENSG00000128159",,,,"1",,"216","TUBGCP6","TUBGCP6","TUBGCP6","WP4940",,"false","TUBGCP6",,"ENSG00000128159","ensembl"
,"PSYGENET","ENSG00000102225","5127","1",,,"0.3","357","CDK16","CDK16","CDK16",,,"false","CDK16",,,
"1",,"ENSG00000130669",,,,"1",,"171","PAK4","PAK4","ENSG00000130669;PAK4","WP4657",,"false","PAK4",,"ENSG00000130669","ensembl"
"1",,"ENSG00000185345",,,,"1",,"170","PRKN","PRKN","PRKN","WP4657",,"false","PRKN",,"ENSG00000185345","ensembl"
,,"ENSG00000181019",,,,"1",,"188","NQO1","NQO1","NQO1","WP408",,"false","NQO1",,"1728","ncbigene"
"1",,"ENSG00000197747",,,,"1",,"171","S100A10","S100A10","ENSG00000197747;S100A10","WP5346",,"false","S100A10",,"ENSG00000197747","ensembl"
"1",,"ENSG00000161133",,,,"1",,"358","USP41","USP41","USP41","WP4657",,"false","USP41",,"ENSG00000161133","ensembl"
,"PSYGENET","ENSG00000204842","6311","1",,,"0.31","166","ATXN2","ATXN2","ATXN2",,,"false","ATXN2",,,
,"CTD_human","ENSG00000174469","26047","1",,,"0.4","164","CNTNAP2","CNTNAP2","CNTNAP2",,,"false","CNTNAP2",,,
,"CTD_human","ENSG00000150764","85458","1",,,"0.31","176","DIXDC1","DIXDC1","DIXDC1",,,"false","DIXDC1",,,
"1","PSYGENET","ENSG00000134160","4308","1",,"1","0.31","165","TRPM1","TRPM1","ENSG00000134160;TRPM1;TRPM1","WP4942, WP5407",,"false","TRPM1",,"ENSG00000134160","ensembl"
,"PSYGENET","ENSG00000070526","55808","1",,,"0.31","183","ST6GALNAC1","ST6GALNAC1","ST6GALNAC1",,,"false","ST6GALNAC1",,,
,"PSYGENET","ENSG00000149554","1111","1",,,"0.31","165","CHEK1","CHEK1","CHEK1",,,"false","CHEK1",,,
,"PSYGENET","ENSG00000084093","5978","1",,"1","0.32","166","REST","REST","REST","WP3584",,"false","REST",,"ENSG00000084093","ensembl"
,,"ENSG00000122584",,,"1",,,"164","NXPH1","NXPH1","NXPH1",,"10.1038/s41586-022-04434-5","false","NXPH1","rs11972718",,
,,"ENSG00000104687",,,,"1",,"170","GSR","GSR","GSR","WP408",,"false","GSR",,"2936","ncbigene"
,"CTD_human","ENSG00000088298","55741","1",,,"0.3","359","EDEM2","EDEM2","EDEM2",,,"false","EDEM2",,,
,,"ENSG00000172817",,,"1",,,"360","CYP7B1","CYP7B1","CYP7B1",,"10.1038/s41586-022-04434-5","false","CYP7B1","rs10957321",,
"1",,"ENSG00000099910",,,,"1",,"166","KLHL22","KLHL22","KLHL22","WP4657",,"false","KLHL22",,"ENSG00000099910","ensembl"
,"PSYGENET","ENSG00000183628","8214","1",,,"0.33","361","DGCR6","DGCR6","DGCR6",,,"false","DGCR6",,,
"1","PSYGENET","ENSG00000125675","2892","1",,"1","0.32","164","GRIA3","GRIA3","ENSG00000125675;GRIA3;GRIA3","WP3584, WP5398",,"false","GRIA3",,"ENSG00000125675","ensembl"
"1",,"ENSG00000139505",,,,"1",,"362","MTMR6","MTMR6","ENSG00000139505;MTMR6","WP5346",,"false","MTMR6",,"ENSG00000139505","ensembl"
,"PSYGENET","ENSG00000165140","2203","1",,,"0.31","276","FBP1","FBP1","FBP1",,,"false","FBP1",,,
"1",,"ENSG00000050748",,,,"1",,"166","MAPK9","JNK2, MAPK10, MAPK9, SAPK (MAPK9), c-Jun","JNK2, MAPK10, MAPK9, SAPK (MAPK9), c-Jun","WP5406",,"false","JNK2, MAPK10, MAPK9, SAPK (MAPK9), c-Jun",,"ENSG00000050748","ensembl"
,"PSYGENET","ENSG00000184156","3786","1",,,"0.31","186","KCNQ3","KCNQ3","KCNQ3",,,"false","KCNQ3",,,
"1","CTD_human","ENSG00000023287","9821","1",,"1","0.31","166","RB1CC1","FIP200, RB1CC1;RB1CC1","RB1CC1","WP5412",,"false","FIP200, RB1CC1;RB1CC1",,"ENSG00000023287","ensembl"
,"PSYGENET","ENSG00000176749","8851","1",,,"0.31","166","CDK5R1","CDK5R1","CDK5R1",,,"false","CDK5R1",,,
"1",,"ENSG00000056558",,,,"1",,"171","TRAF1","TRAF1","TRAF1","WP5406",,"false","TRAF1",,"ENSG00000056558","ensembl"
,"CTD_human","ENSG00000167085","5245","1",,,"0.31","166","PHB1","PHB","PHB",,,"false","PHB",,,
,"CTD_human","ENSG00000198464","147657","1",,,"0.3","363","ZNF480","ZNF480","ZNF480",,,"false","ZNF480",,,
,"PSYGENET","ENSG00000143248","8490","1",,,"0.31","364","RGS5","RGS5","RGS5",,,"false","RGS5",,,
"1",,"ENSG00000136383",,,,"1",,"365","ALPK3","ALPK3","ALPK3","WP5408",,"false","ALPK3",,"ENSG00000136383","ensembl"
"1",,"ENSG00000086730",,,,"1",,"171","LAT2","LAT2","ENSG00000086730;LAT2","WP4932",,"false","LAT2",,"ENSG00000086730","ensembl"
,"CTD_human","ENSG00000147606","115111","1",,,"0.3","366","SLC26A7","SLC26A7","SLC26A7",,,"false","SLC26A7",,,
"1",,"ENSG00000119231",,,,"1",,"367","SENP5","SENP5","SENP5","WP4906",,"false","SENP5",,"ENSG00000119231","ensembl"
,"PSYGENET","ENSG00000152422","7518","1",,,"0.31","165","XRCC4","XRCC4","XRCC4",,,"false","XRCC4",,,
,"PSYGENET","ENSG00000166165","1152","1",,,"0.32","368","CKB","CKB","CKB",,,"false","CKB",,,
"1",,"ENSG00000127863",,,,"1",,"184","TNFRSF19","TNFRSF19","TNFRSF19","WP5406",,"false","TNFRSF19",,"ENSG00000127863","ensembl"
,"PSYGENET","ENSG00000078549","117","1",,,"0.34","164","ADCYAP1R1","ADCYAP1R1","ADCYAP1R1",,,"false","ADCYAP1R1",,,
"1",,"ENSG00000183853",,,,"1",,"178","KIRREL1","KIRREL1","ENSG00000183853;KIRREL1","WP4905",,"false","KIRREL1",,"ENSG00000183853","ensembl"
,"CTD_human","ENSG00000198793","2475","1",,"1","0.53","166","MTOR","MTOR;MTOR, mTOR, mTORC1","MTOR","WP3584",,"false","MTOR;MTOR, mTOR, mTORC1",,"ENSG00000198793","ensembl"
,"PSYGENET","ENSG00000149403","2900","1",,,"0.35","164","GRIK4","GRIK4","GRIK4",,,"false","GRIK4",,,
,,"ENSG00000072134",,,"1",,,"369","EPN2","EPN2","EPN2",,"10.1038/s41586-022-04434-5","false","EPN2","rs4073003",,
"1",,"ENSG00000121274",,,,"1",,"370","TENT4B","TENT4B","ENSG00000121274;TENT4B","WP5408",,"false","TENT4B",,"ENSG00000121274","ensembl"
"1",,"ENSG00000138798",,,,"1",,"171","EGF","EGF","EGF;ENSG00000138798","WP5408",,"false","EGF",,"ENSG00000138798","ensembl"
,"PSYGENET","ENSG00000041515","23026","1",,,"0.31","371","MYO16","MYO16","MYO16",,,"false","MYO16",,,
,"PSYGENET","ENSG00000130876","56301","1",,,"0.32","372","SLC7A10","SLC7A10","SLC7A10",,,"false","SLC7A10",,,
,"CTD_human","ENSG00000185298","339230","1",,,"0.3","373","CCDC137","CCDC137","CCDC137",,,"false","CCDC137",,,
,,"ENSG00000170345",,,,"1",,"166","FOS","C-FOS, FOS, PIM1, RELA","C-FOS, FOS, PIM1, RELA","WP408",,"false","C-FOS, FOS, PIM1, RELA",,"2353","ncbigene"
"1",,"ENSG00000164430",,,,"1",,"166","CGAS","CGAS","CGAS;ENSG00000164430","WP5346",,"false","CGAS",,"ENSG00000164430","ensembl"
,"PSYGENET","ENSG00000138336","80312","1",,"1","0.34","166","TET1","TET1","TET1","WP3584",,"false","TET1",,"ENSG00000138336","ensembl"
,"PSYGENET","ENSG00000170890","5319","1",,,"0.4","374","PLA2G1B","PLA2G1B","PLA2G1B",,,"false","PLA2G1B",,,
,,"ENSG00000134748",,,,"1",,"166","PRPF38A","PRPF3","ENSG00000134748;PRPF3","WP3584",,"false","PRPF3",,"ENSG00000134748","ensembl"
,"PSYGENET","ENSG00000174576","266743","1",,,"0.32","166","NPAS4","NPAS4","NPAS4",,,"false","NPAS4",,,
,,"ENSG00000133107",,,"1",,,"375","TRPC4","TRPC4","TRPC4",,"10.1038/s41586-022-04434-5","false","TRPC4","rs1924377",,
,"PSYGENET","ENSG00000015475","637","1",,,"0.32","166","BID","BID","BID",,,"false","BID",,,
,,"ENSG00000134986",,,,"1",,"376","NREP","NREP","NREP","WP3584",,"false","NREP",,"ENSG00000134986","ensembl"
,"PSYGENET","ENSG00000125779","80025","1",,,"0.31","164","PANK2","PANK2","PANK2",,,"false","PANK2",,,
,"PSYGENET","ENSG00000182168","8633","1",,,"0.3","171","UNC5C","UNC5C","UNC5C",,,"false","UNC5C",,,
,"PSYGENET","ENSG00000141404","2774","1",,,"0.33","164","GNAL","GNAL","GNAL",,,"false","GNAL",,,
,"PSYGENET","ENSG00000163873","2899","1",,,"0.37","164","GRIK3","GRIK3","GRIK3",,,"false","GRIK3",,,
"1",,"ENSG00000173269",,,,"1",,"377","MMRN2","MMRN2","ENSG00000173269;MMRN2","WP5402",,"false","MMRN2",,"ENSG00000173269","ensembl"
,"PSYGENET","ENSG00000185666","8224","1",,,"0.4","378","SYN3","SYN3","SYN3",,,"false","SYN3",,,
,"PSYGENET","ENSG00000107957","9644","1",,,"0.31","171","SH3PXD2A","SH3PXD2A","SH3PXD2A",,,"false","SH3PXD2A",,,
"1",,"ENSG00000168505",,,,"1",,"379","GBX2","GBX2","ENSG00000168505;GBX2","WP4657",,"false","GBX2",,"ENSG00000168505","ensembl"
,"CTD_human","ENSG00000143416","8991","1",,,"0.35","380","SELENBP1","SELENBP1","SELENBP1",,,"false","SELENBP1",,,
"1",,"ENSG00000173267",,,,"1",,"381","SNCG","SNCG","ENSG00000173267;SNCG","WP5402",,"false","SNCG",,"ENSG00000173267","ensembl"
"1",,"ENSG00000174004",,,,"1",,"171","NRROS","NRROS","ENSG00000174004;NRROS","WP4906",,"false","NRROS",,"ENSG00000174004","ensembl"
,"PSYGENET","ENSG00000118260","1385","1",,"1","0.37","166","CREB1","CREB, CREB1;CREB1","CREB1","WP3584, WP4222",,"false","CREB, CREB1;CREB1",,"ENSG00000118260","ensembl"
"1",,"ENSG00000105289",,,,"1",,"178","TJP3","TJP3","ENSG00000105289;TJP3","WP4905, WP5407",,"false","TJP3",,"ENSG00000105289","ensembl"
,,"ENSG00000163634",,,"1",,,"382","THOC7","THOC7","THOC7",,"10.1038/s41586-022-04434-5","false","THOC7","rs704364",,
,,"ENSG00000070808",,,,"1",,"164","CAMK2A","CAMK2A, CaMK2, CaMK2A","CAMK2A, CaMK2, CaMK2A;ENSG00000070808","WP3584, WP4222, WP4875",,"false","CAMK2A, CaMK2, CaMK2A",,"ENSG00000070808","ensembl"
,"PSYGENET","ENSG00000108256","57532","1",,,"0.36","166","NUFIP2","NUFIP2","NUFIP2",,,"false","NUFIP2",,,
"1",,"ENSG00000163029",,,,"1",,"165","SMC6","SMC6","SMC6","WP5407",,"false","SMC6",,"Q96SB8","uniprot"
,"PSYGENET","ENSG00000102753","3839","1",,,"0.33","166","KPNA3","KPNA3","KPNA3",,,"false","KPNA3",,,
"1",,"ENSG00000234409",,,,"1",,"383","CCDC188","CCDC188","CCDC188","WP4657",,"false","CCDC188",,"ENSG00000234409","ensembl"
,"PSYGENET","ENSG00000154229","5578","1",,,"0.32","164","PRKCA","PRKCA","PRKCA",,,"false","PRKCA",,,
"1",,"ENSG00000189143",,,,"1",,"178","CLDN4","CLDN4","CLDN4;ENSG00000189143","WP4932",,"false","CLDN4",,"ENSG00000189143","ensembl"
,"PSYGENET","ENSG00000168298","3008","1",,,"0.31","166","H1-4","H1-4","H1-4",,,"false","H1-4",,,
,"CTD_human","ENSG00000155495","9947","1",,,"0.3","384","MAGEC1","MAGEC1","MAGEC1",,,"false","MAGEC1",,,
,"GENOMICS_ENGLAND; PSYGENET","ENSG00000099381","9739","1",,,"0.65","167","SETD1A","SETD1A","SETD1A",,,"false","SETD1A",,,
"1",,"ENSG00000148671",,,,"1",,"385","ADIRF","ADIRF","ADIRF;ENSG00000148671","WP5402",,"false","ADIRF",,"ENSG00000148671","ensembl"
"1",,"ENSG00000183072",,,,"1",,"178","NKX2-5","NKX2-5","ENSG00000183072;NKX2-5","WP4657",,"false","NKX2-5",,"ENSG00000183072","ensembl"
,"CTD_human","ENSG00000164418","2898","1",,,"0.35","164","GRIK2","GRIK2","GRIK2",,,"false","GRIK2",,,
,"PSYGENET","ENSG00000103510","84148","1",,,"0.31","167","KAT8","KAT8","KAT8",,,"false","KAT8",,,
,"PSYGENET","ENSG00000150625","2823","1","1",,"0.42","386","GPM6A","GPM6A","GPM6A",,"10.1038/s41586-022-04434-5","false","GPM6A","rs12498839",,
,"PSYGENET","ENSG00000102001","778","1",,,"0.31","164","CACNA1F","CACNA1F","CACNA1F",,,"false","CACNA1F",,,
"1",,"ENSG00000164093",,,,"1",,"166","PITX2","PITX2","ENSG00000164093;PITX2","WP4657",,"false","PITX2",,"ENSG00000164093","ensembl"
,"PSYGENET","ENSG00000100197","1565","1",,,"0.4","170","CYP2D6","CYP2D6","CYP2D6",,,"false","CYP2D6",,,
,"PSYGENET","ENSG00000109956","27087","1",,,"0.33","171","B3GAT1","B3GAT1","B3GAT1",,,"false","B3GAT1",,,
,"PSYGENET","ENSG00000073578","6389","1",,,"0.31","195","SDHA","SDHA","SDHA",,,"false","SDHA",,,
