PathwayID	PathwayTitle	Identifier	name	Ensembl	NodeIDType	CNVassociated	NodeID
WP5408	15q25 copy number variation	ENSG00000169612	RAMAC	ENSG00000169612	ensembl	1	ENSG00000169612
WP2781	Signaling by ERBB4	O75689	ADAP1	ENSG00000105963	uniprot	0	O75689
WP4906	3q29 copy number variation syndrome	CHEBI:37563	CTP, CTP4−		chebi	1	CHEBI:37563
WP2781	Signaling by ERBB4	R-HSA-1250359	SHC1:p-ERBB4		reactome	0	R-HSA-1250359
WP4906	3q29 copy number variation syndrome	ENSG00000213066	FGFR1OP	ENSG00000213066	ensembl	1	ENSG00000213066
WP4657	22q11.2 copy number variation syndrome	MIMAT0017998	hsa-miR-3618		mirbase.mature	1	MIMAT0017998
WP4906	3q29 copy number variation syndrome	ENSG00000225578	NCBP2-AS1	ENSG00000225578	ensembl	1	ENSG00000225578
WP4906	3q29 copy number variation syndrome	ENSG00000072274	TFR1, TFRC, TfR1 RNA	ENSG00000072274	ensembl	1	ENSG00000072274
WP4906	3q29 copy number variation syndrome	ENSG00000138449	SLC40A1	ENSG00000138449	ensembl	1	ENSG00000138449
WP4932	7q11.23 copy number variation syndrome	ENSG00000238391	RNA5SP233	ENSG00000238391	ensembl	1	ENSG00000238391
WP5408	15q25 copy number variation	ENSG00000156218	ADAMTSL3	ENSG00000156218	ensembl	1	ENSG00000156218
WP4942, WP5407	15q11q13 copy number variation, 15q13.3 copy number variation syndrome	ENSG00000178115	GOLGA8Q	ENSG00000178115	ensembl	1	ENSG00000178115
WP5346, WP5402	10q22q23 copy number variation, 8p23.1 copy number variation syndrome	CHEBI:15377	2 H2O, 3 H2O, H20, H2O, oxidized thioredoxin, water		chebi	1	CHEBI:15377
WP5402, WP5408	10q22q23 copy number variation, 15q25 copy number variation	ENSG00000140600	SH3GL3	ENSG00000140600	ensembl	1	ENSG00000140600
WP3584	MECP2 and associated Rett syndrome	ENSG00000186895	FGF3	ENSG00000186895	ensembl	0	ENSG00000186895
WP4905	1q21.1 copy number variation syndrome	ENSG00000180867	PDIA3P1	ENSG00000180867	ensembl	1	ENSG00000180867
WP4932	7q11.23 copy number variation syndrome	ENSG00000111445	RFC5	ENSG00000111445	ensembl	1	ENSG00000111445
WP3584	MECP2 and associated Rett syndrome	ENSG00000197971	MBP	ENSG00000197971	ensembl	0	ENSG00000197971
WP4906	3q29 copy number variation syndrome	ENSG00000143315	PIGM	ENSG00000143315	ensembl	1	ENSG00000143315
WP4222	Phosphodiesterases in neuronal function	ENSG00000121281	ADCY7	ENSG00000121281	ensembl	0	ENSG00000121281
WP4906	3q29 copy number variation syndrome	ENSG00000243339	RN7SL738P	ENSG00000243339	ensembl	1	ENSG00000243339
WP4657	22q11.2 copy number variation syndrome	ENSG00000278637	HIST1H4A	ENSG00000278637	ensembl	1	ENSG00000278637
WP4657	22q11.2 copy number variation syndrome	CHEBI:33568	Epinephrine		chebi	1	CHEBI:33568
WP4906	3q29 copy number variation syndrome	ENSG00000091513	TF, foetal TF	ENSG00000091513	ensembl	1	ENSG00000091513
WP3584	MECP2 and associated Rett syndrome	MIMAT0004761	hsa-miR-483-5p		mirbase.mature	0	MIMAT0004761
WP5346	8p23.1 copy number variation syndrome	ENSG00000166224	SGPL1	ENSG00000166224	ensembl	1	ENSG00000166224
WP5402	10q22q23 copy number variation	ENSG00000077522	ACTN2	ENSG00000077522	ensembl	1	ENSG00000077522
WP4657	22q11.2 copy number variation syndrome	ENSG00000095596	CYP26A1	ENSG00000095596	ensembl	1	ENSG00000095596
WP3584	MECP2 and associated Rett syndrome	MIMAT0000691	hsa-miR-130b-3p		mirbase.mature	0	MIMAT0000691
WP2781	Signaling by ERBB4	R-HSA-179847	EGF:EGFR		reactome	0	R-HSA-179847
WP4932, WP5412	7q11.23 copy number variation syndrome, 8q11.23 (RB1CC1) copy number variation	ENSG00000139687	RB1, pRB	ENSG00000139687	ensembl	1	ENSG00000139687
WP4906	3q29 copy number variation syndrome	ENSG00000228109	MELTF-AS1	ENSG00000228109	ensembl	1	ENSG00000228109
WP4657	22q11.2 copy number variation syndrome	ENSG00000090539	CHRD	ENSG00000090539	ensembl	1	ENSG00000090539
WP5402	10q22q23 copy number variation	CHEBI:29985	Glu, Glutamate, L-Glu, L-glutamate, glutamate, glutamic acid		chebi	1	CHEBI:29985
WP4222, WP5408	15q25 copy number variation, Phosphodiesterases in neuronal function	ENSG00000073417	PDE8A	ENSG00000073417	ensembl	1	ENSG00000073417
WP3584	MECP2 and associated Rett syndrome	ENSG00000185591	SP1	ENSG00000185591	ensembl	0	ENSG00000185591
WP4932	7q11.23 copy number variation syndrome	PF03505	Clostridium enterotoxin		pfam	1	PF03505
WP3584	MECP2 and associated Rett syndrome	ENSG00000176165	FOXG1	ENSG00000176165	ensembl	0	ENSG00000176165
WP3584	MECP2 and associated Rett syndrome	ENSG00000169258	GPRIN1, GPRIN1 gene	ENSG00000169258	ensembl	0	ENSG00000169258
WP4657	22q11.2 copy number variation syndrome	ENSG00000036257	CUL3	ENSG00000036257	ensembl	1	ENSG00000036257
WP4906	3q29 copy number variation syndrome	ENSG00000163958	ZDHHC19	ENSG00000163958	ensembl	1	ENSG00000163958
WP2781	Signaling by ERBB4	P42336	PIK3CA, PK3CA	ENSG00000121879	uniprot	0	P42336
WP2781	Signaling by ERBB4	ENSG00000160307	S100B, S100B gene	ENSG00000160307	ensembl	0	ENSG00000160307
WP4657	22q11.2 copy number variation syndrome	ENSG00000250261	CCDC74BP1	ENSG00000250261	ensembl	1	ENSG00000250261
WP2781	Signaling by ERBB4	P21860-1	ERBB3-1, p-10Y-ERBB3-1		uniprot	0	P21860-1
WP2781	Signaling by ERBB4	R-HSA-1253341	ERBB4s80:YAP1		reactome	0	R-HSA-1253341
WP4657	22q11.2 copy number variation syndrome	MIMAT0000460	hsa-miR-194-1		mirbase.mature	1	MIMAT0000460
WP5407	15q11q13 copy number variation	CHEBI:29101	2 Na+, 3 Na+, 3Na+, Na, Na +, Na+, Sodium		chebi	1	CHEBI:29101
WP4906	3q29 copy number variation syndrome	ENSG00000117461	PIK3R3, p55-y	ENSG00000117461	ensembl	1	ENSG00000117461
WP3584	MECP2 and associated Rett syndrome	ENSG00000187605	TET3	ENSG00000187605	ensembl	0	ENSG00000187605
WP5346	8p23.1 copy number variation syndrome	WP183	26S Proteasome  Degradation, 26S Proteasome Degradation, Degredation via UPS, Proteasomal Degradation, Proteasome, Proteasome  degradation pathway, Proteasome degradation, Proteosome degradation, Ub-mediated proteolysis, Ubiquitin-mediated  proteolysis, Ubiquitin-mediated proteasome degradation, Ubiquitin-mediated proteolysis		wikipathways	1	WP183
WP4222	Phosphodiesterases in neuronal function	ENSG00000184588	PDE4B	ENSG00000184588	ensembl	0	ENSG00000184588
WP4906	3q29 copy number variation syndrome	ENSG00000187240	DYNC2H1	ENSG00000187240	ensembl	1	ENSG00000187240
WP4932	7q11.23 copy number variation syndrome	WP2666	Elastic fibre formation, Stress fibre assembly		wikipathways	1	WP2666
WP4657	22q11.2 copy number variation syndrome	ENSG00000236499	LINC00896	ENSG00000236499	ensembl	1	ENSG00000236499
WP5406	13q12.12 copy number variation	ENSG00000181092	ADIPO, ADIPOQ, ADIPOQ gene, Adiponectin	ENSG00000181092	ensembl	1	ENSG00000181092
WP4875	Disruption of postsynaptic signaling by CNV	ENSG00000198576	ARC, ARC gene	ENSG00000198576	ensembl	1	ENSG00000198576
WP5406	13q12.12 copy number variation	ENSG00000056558	TRAF1	ENSG00000056558	ensembl	1	ENSG00000056558
WP5346	8p23.1 copy number variation syndrome	ENSG00000154319	FAM167A	ENSG00000154319	ensembl	1	ENSG00000154319
WP4932	7q11.23 copy number variation syndrome	Q9BQG0	MYBBP1A	ENSG00000132382	uniprot	1	Q9BQG0
WP4657	22q11.2 copy number variation syndrome	ENSG00000159423	ALDH4A1	ENSG00000159423	ensembl	1	ENSG00000159423
WP5399	NPHP1 deletion syndrome	ENSG00000103494	RPGRIP1L	ENSG00000103494	ensembl	0	ENSG00000103494
WP4906	3q29 copy number variation syndrome	ENSG00000213123	TCTEX1D2	ENSG00000213123	ensembl	1	ENSG00000213123
WP4657	22q11.2 copy number variation syndrome	ENSG00000180198	RCC1	ENSG00000180198	ensembl	1	ENSG00000180198
WP5412	8q11.23 (RB1CC1) copy number variation	ENSG00000034713	GABARAPL2	ENSG00000034713	ensembl	1	ENSG00000034713
WP5402	10q22q23 copy number variation	ENSG00000143368	SF3B4	ENSG00000143368	ensembl	1	ENSG00000143368
WP2781	Signaling by ERBB4	O14511	NRG2	ENSG00000158458	uniprot	0	O14511
WP5346	8p23.1 copy number variation syndrome	ENSG00000183638	RP1L1	ENSG00000183638	ensembl	1	ENSG00000183638
WP4222	Phosphodiesterases in neuronal function	ENSG00000143199	AC, ADCY10	ENSG00000143199	ensembl	0	ENSG00000143199
WP4222	Phosphodiesterases in neuronal function	ENSG00000164742	ADCY1, Adenyl Cyclase	ENSG00000164742	ensembl	0	ENSG00000164742
WP4657	22q11.2 copy number variation syndrome	ENSG00000100387	RBX1	ENSG00000100387	ensembl	1	ENSG00000100387
WP5406	13q12.12 copy number variation	ENSG00000182957	SPATA13	ENSG00000182957	ensembl	1	ENSG00000182957
WP4932	7q11.23 copy number variation syndrome	ENSG00000141971	MVB12A	ENSG00000141971	ensembl	1	ENSG00000141971
WP4942	15q13.3 copy number variation syndrome	ENSG00000166664	CHRFAM7A	ENSG00000166664	ensembl	1	ENSG00000166664
WP4906	3q29 copy number variation syndrome	ENSG00000177889	UBC13, UBE2N	ENSG00000177889	ensembl	1	ENSG00000177889
WP4906	3q29 copy number variation syndrome	ENSG00000125971	DYNLRB1	ENSG00000125971	ensembl	1	ENSG00000125971
WP4657	22q11.2 copy number variation syndrome	CHEBI:15893	1-pyrroline-5-carboxylate, P5C, Pyrroline-5-carboxylate		chebi	1	CHEBI:15893
WP2781	Signaling by ERBB4	P49768	PSEN1(1-298), PSEN1(1-467), PSEN1(299-467)	ENSG00000080815	uniprot	0	P49768
WP5346	8p23.1 copy number variation syndrome	ENSG00000136574	GATA4	ENSG00000136574	ensembl	1	ENSG00000136574
WP4932	7q11.23 copy number variation syndrome	ENSG00000139722	VPS37B	ENSG00000139722	ensembl	1	ENSG00000139722
WP4942	15q13.3 copy number variation syndrome	ENSG00000207257	RNU6-18P	ENSG00000207257	ensembl	1	ENSG00000207257
WP5402	10q22q23 copy number variation	ENSG00000148602	LRIT1	ENSG00000148602	ensembl	1	ENSG00000148602
WP5346	8p23.1 copy number variation syndrome	ENSG00000253649	PRSS51	ENSG00000253649	ensembl	1	ENSG00000253649
WP2781	Signaling by ERBB4	ENSG00000135222	CSN2, CSN2 gene	ENSG00000135222	ensembl	0	ENSG00000135222
WP4875	Disruption of postsynaptic signaling by CNV	ENSG00000145349	CAMK2D, CaMK2, CaMK2D	ENSG00000145349	ensembl	1	ENSG00000145349
WP4875, WP5408	15q25 copy number variation, Disruption of postsynaptic signaling by CNV	ENSG00000198626	RYR2	ENSG00000198626	ensembl	1	ENSG00000198626
WP5346	8p23.1 copy number variation syndrome	CHEBI:138102	4-O-(ADP-D-ribosyl)-L-aspartyl residue		chebi	1	CHEBI:138102
WP5402	10q22q23 copy number variation	http://rdf.wikipathways.org/Pathway/WP5402_r127208/Complex/fd6d0	Shieldin complex		Complex	1	http://rdf.wikipathways.org/Pathway/WP5402_r127208/Complex/fd6d0
WP4906	3q29 copy number variation syndrome	ENSG00000119333	WDR34	ENSG00000119333	ensembl	1	ENSG00000119333
WP2781	Signaling by ERBB4	ENSG00000113140	SPARC, SPARC gene	ENSG00000113140	ensembl	0	ENSG00000113140
WP5407	15q11q13 copy number variation	ENSG00000263155	MYZAP	ENSG00000263155	ensembl	1	ENSG00000263155
WP3584	MECP2 and associated Rett syndrome	ENSG00000078328	RBFOX1, RBFOX1 gene	ENSG00000078328	ensembl	0	ENSG00000078328
WP4942	15q13.3 copy number variation syndrome	WP3569	Fanconi Anemia Pathway		wikipathways	1	WP3569
WP5346	8p23.1 copy number variation syndrome	ENSG00000244682	FCGR2C	ENSG00000244682	ensembl	1	ENSG00000244682
WP5407	15q11q13 copy number variation	ENSG00000166405	RIC3	ENSG00000166405	ensembl	1	ENSG00000166405
WP2781	Signaling by ERBB4	R-HSA-1251960	ERBB4m80		reactome	0	R-HSA-1251960
WP5346	8p23.1 copy number variation syndrome	CHEBI:57783	NAD(P)H, NADPH, NADPH tetraanion		chebi	1	CHEBI:57783
WP4906	3q29 copy number variation syndrome	6675	Taurocholic acid		pubchem.compound	1	6675
WP4083	Reelin signaling pathway	R-HSA-8854471	RELN:VLDLR		reactome	0	R-HSA-8854471
WP4657	22q11.2 copy number variation syndrome	ENSG00000264346	SNORA77B	ENSG00000264346	ensembl	1	ENSG00000264346
WP4875	Disruption of postsynaptic signaling by CNV	9378	NRXN1	ENSG00000179915	ncbigene	1	9378
WP5346	8p23.1 copy number variation syndrome	ENSG00000079459	FDFT, FDFT1, FDFT1 gene	ENSG00000079459	ensembl	1	ENSG00000079459
WP4905	1q21.1 copy number variation syndrome	ENSG00000265107	GJA5	ENSG00000265107	ensembl	1	ENSG00000265107
WP408	Oxidative stress response	1432	MAPK14, p38, p38 MAPK, p38MAPK	ENSG00000112062	ncbigene	0	1432
WP5407	15q11q13 copy number variation	CHEBI:37136	Ba2+		chebi	1	CHEBI:37136
WP5407	15q11q13 copy number variation	Q8WV22	NSMCE1	ENSG00000169189	uniprot	1	Q8WV22
WP5407	15q11q13 copy number variation	ENSG00000099365	STX1B	ENSG00000099365	ensembl	1	ENSG00000099365
WP2781	Signaling by ERBB4	R-HSA-1250221	ERBB4 homodimers		reactome	0	R-HSA-1250221
WP2781	Signaling by ERBB4	P04271	S100B	ENSG00000160307	uniprot	0	P04271
WP5346	8p23.1 copy number variation syndrome	ENSG00000117984	CTSD, CTSD gene	ENSG00000117984	ensembl	1	ENSG00000117984
WP5407	15q11q13 copy number variation	ENSG00000107554	DNMBP	ENSG00000107554	ensembl	1	ENSG00000107554
WP5408	15q25 copy number variation	ENSG00000064726	BTBD1	ENSG00000064726	ensembl	1	ENSG00000064726
WP4932	7q11.23 copy number variation syndrome	ENSG00000155974	GRIP1	ENSG00000155974	ensembl	1	ENSG00000155974
WP4657	22q11.2 copy number variation syndrome	CHEBI:41941	DOPAC, Dihydroxyphenylacetic acid		chebi	1	CHEBI:41941
WP4875, WP4940	15q11.2 copy number variation syndrome, Disruption of postsynaptic signaling by CNV	ENSG00000273749	CYFIP1	ENSG00000273749	ensembl	1	ENSG00000273749
WP5346	8p23.1 copy number variation syndrome	ENSG00000173273	TNKS	ENSG00000173273	ensembl	1	ENSG00000173273
WP2781	Signaling by ERBB4	R-HSA-9612240	ERBB4s80:APOE gene		reactome	0	R-HSA-9612240
WP4657	22q11.2 copy number variation syndrome	ENSG00000185608	MRPL40	ENSG00000185608	ensembl	1	ENSG00000185608
WP4905	1q21.1 copy number variation syndrome	CHEBI:16027	ADENOSINE MONOPHOSPHATE, AMP, adenosine 5'-monophosphate		chebi	1	CHEBI:16027
WP5346	8p23.1 copy number variation syndrome	ENSG00000197747	S100A10	ENSG00000197747	ensembl	1	ENSG00000197747
WP4657	22q11.2 copy number variation syndrome	ENSG00000238125	SLC9A3P2	ENSG00000238125	ensembl	1	ENSG00000238125
WP5402	10q22q23 copy number variation	ENSG00000229404	LINC00858	ENSG00000229404	ensembl	1	ENSG00000229404
WP4932	7q11.23 copy number variation syndrome	ENSG00000143627	PKLR, PKLR gene	ENSG00000143627	ensembl	1	ENSG00000143627
WP3584	MECP2 and associated Rett syndrome	ENSG00000134748	PRPF3	ENSG00000134748	ensembl	0	ENSG00000134748
WP4083	Reelin signaling pathway	R-HSA-8855235	RELN:VLDLR:DAB1		reactome	0	R-HSA-8855235
WP3584	MECP2 and associated Rett syndrome	ENSG00000134986	NREP	ENSG00000134986	ensembl	0	ENSG00000134986
WP4906	3q29 copy number variation syndrome	ENSG00000119231	SENP5	ENSG00000119231	ensembl	1	ENSG00000119231
WP3584	MECP2 and associated Rett syndrome	ENSG00000176697	BDNF, BDNF gene, mBDNF, proBDNF	ENSG00000176697	ensembl	0	ENSG00000176697
WP5399	NPHP1 deletion syndrome	ENSG00000050820	BCAR1	ENSG00000050820	ensembl	0	ENSG00000050820
WP4657	22q11.2 copy number variation syndrome	ENSG00000114315	HES1, HES1 gene	ENSG00000114315	ensembl	1	ENSG00000114315
WP3584	MECP2 and associated Rett syndrome	MIMAT0026555	hsa-miR-329-5p		mirbase.mature	0	MIMAT0026555
WP2781, WP4083, WP4657, WP4932, WP5346, WP5402, WP5408	10q22q23 copy number variation, 15q25 copy number variation, 22q11.2 copy number variation syndrome, 7q11.23 copy number variation syndrome, 8p23.1 copy number variation syndrome, Reelin signaling pathway, Signaling by ERBB4	CHEBI:30616	ATP, ATP(4−)		chebi	1	CHEBI:30616
WP408	Oxidative stress response	2353	C-FOS, FOS, PIM1, RELA	ENSG00000170345	ncbigene	0	2353
WP4932	7q11.23 copy number variation syndrome	WP3965	Fatty Acid  Synthesis, Lipid Metabolism Pathway, Lipogenesis, Lipolysis		wikipathways	1	WP3965
WP4657	22q11.2 copy number variation syndrome	ENSG00000130669	PAK4	ENSG00000130669	ensembl	1	ENSG00000130669
WP5407	15q11q13 copy number variation	IPR004000	ACTIN, F-actin		interpro	1	IPR004000
WP3584	MECP2 and associated Rett syndrome	MIMAT0004514	hsa-miR-29b-1-5p		mirbase.mature	0	MIMAT0004514
WP4222	Phosphodiesterases in neuronal function	ENSG00000133256	PDE6B	ENSG00000133256	ensembl	0	ENSG00000133256
WP4657	22q11.2 copy number variation syndrome	ENSG00000183072	NKX2-5	ENSG00000183072	ensembl	1	ENSG00000183072
WP2781	Signaling by ERBB4	R-HSA-9612668	ERBB4s80:ESR1:estrogen:ERBB4 gene		reactome	0	R-HSA-9612668
WP3584	MECP2 and associated Rett syndrome	MIMAT0000438	hsa-miR-152-3p		mirbase.mature	0	MIMAT0000438
WP5398	NRXN1 deletion syndrome	ENSG00000116032	GRIN3B	ENSG00000116032	ensembl	0	ENSG00000116032
WP2781	Signaling by ERBB4	R-HSA-9612450	ERBB4s80:STMN1 gene		reactome	0	R-HSA-9612450
WP4222	Phosphodiesterases in neuronal function	HMDB0015297	Cilostazol		hmdb	0	HMDB0015297
WP2781	Signaling by ERBB4	Q15303-3	ERBB4 JM-A CYT-2 isoform, ERBB4jmAcyt2ECD, ERBB4jmAcyt2m80, ERBB4jmAcyt2s80, p-Y1172,Y1226-ERBB4 JM-A CYT-2 isoform		uniprot	0	Q15303-3
WP4657, WP5412	22q11.2 copy number variation syndrome, 8q11.23 (RB1CC1) copy number variation	ENSG00000141510	P53, TP53, TP53 gene, p53	ENSG00000141510	ensembl	1	ENSG00000141510
WP4657	22q11.2 copy number variation syndrome	ENSG00000065154	OAT	ENSG00000065154	ensembl	1	ENSG00000065154
WP3584, WP5402	10q22q23 copy number variation, MECP2 and associated Rett syndrome	ENSG00000108055	SMC3	ENSG00000108055	ensembl	1	ENSG00000108055
WP4222	Phosphodiesterases in neuronal function	ENSG00000164116	GUCY1A1, GUCY1A3	ENSG00000164116	ensembl	0	ENSG00000164116
WP408	Oxidative stress response	4784	NFIX	ENSG00000008441	ncbigene	0	4784
WP4906	3q29 copy number variation syndrome	ENSG00000119227	PIGZ	ENSG00000119227	ensembl	1	ENSG00000119227
WP4932	7q11.23 copy number variation syndrome	ENSG00000188763	FZD9	ENSG00000188763	ensembl	1	ENSG00000188763
WP4657	22q11.2 copy number variation syndrome	ENSG00000107796	ACTA2, ACTA2 gene	ENSG00000107796	ensembl	1	ENSG00000107796
WP5406	13q12.12 copy number variation	ENSG00000172164	SNTB1	ENSG00000172164	ensembl	1	ENSG00000172164
WP5408	15q25 copy number variation	CHEBI:16704	Ura-Rib, Uridine		chebi	1	CHEBI:16704
WP4875, WP5398	Disruption of postsynaptic signaling by CNV, NRXN1 deletion syndrome	ENSG00000169760	NLGN1	ENSG00000169760	ensembl	1	ENSG00000169760
WP2781	Signaling by ERBB4	P78536	ADAM17, ADAM17(1-214), ADAM17(215-827)	ENSG00000151694	uniprot	0	P78536
WP4932	7q11.23 copy number variation syndrome	Q03468	ERCC6, Ub-ERCC6	ENSG00000225830	uniprot	1	Q03468
WP4932	7q11.23 copy number variation syndrome	ENSG00000099624	ATP5D	ENSG00000099624	ensembl	1	ENSG00000099624
WP4906	3q29 copy number variation syndrome	ENSG00000206644	RNU6-1279P	ENSG00000206644	ensembl	1	ENSG00000206644
WP4875	Disruption of postsynaptic signaling by CNV	ENSG00000089169	RPH3A	ENSG00000089169	ensembl	1	ENSG00000089169
WP5412	8q11.23 (RB1CC1) copy number variation	ENSG00000175224	ATG13	ENSG00000175224	ensembl	1	ENSG00000175224
WP4657	22q11.2 copy number variation syndrome	ENSG00000161133	USP41	ENSG00000161133	ensembl	1	ENSG00000161133
WP4657	22q11.2 copy number variation syndrome	ENSG00000099960	SLC7A4	ENSG00000099960	ensembl	1	ENSG00000099960
WP4932	7q11.23 copy number variation syndrome	WP23	B Cell Receptor  Signaling Pathway, B Cell Receptor signaling pathway		wikipathways	1	WP23
WP4932	7q11.23 copy number variation syndrome	ENSG00000146755	TRIM50	ENSG00000146755	ensembl	1	ENSG00000146755
WP5408	15q25 copy number variation	ENSG00000159082	SYNJ1	ENSG00000159082	ensembl	1	ENSG00000159082
WP2781	Signaling by ERBB4	ENSG00000131095	GFAP, GFAP gene	ENSG00000131095	ensembl	0	ENSG00000131095
WP4932	7q11.23 copy number variation syndrome	CHEBI:17234	Glc, Glucose, glucose		chebi	1	CHEBI:17234
WP5412	8q11.23 (RB1CC1) copy number variation	ENSG00000123395	ATG101	ENSG00000123395	ensembl	1	ENSG00000123395
WP4657	22q11.2 copy number variation syndrome	ENSG00000273164	DGCR10	ENSG00000273164	ensembl	1	ENSG00000273164
WP4905	1q21.1 copy number variation syndrome	ENSG00000277762	RN7SL261P	ENSG00000277762	ensembl	1	ENSG00000277762
WP4222	Phosphodiesterases in neuronal function	ENSG00000128655	PDE11A	ENSG00000128655	ensembl	0	ENSG00000128655
WP5346	8p23.1 copy number variation syndrome	CHEBI:17154	B3, NAM, nicotinamide		chebi	1	CHEBI:17154
WP5402	10q22q23 copy number variation	ENSG00000130368	MAS1	ENSG00000130368	ensembl	1	ENSG00000130368
WP4906	3q29 copy number variation syndrome	ENSG00000096717	NAD-dependent protein deacetylase sirtuin-1, SIRT1	ENSG00000096717	ensembl	1	ENSG00000096717
WP408	Oxidative stress response	3162	HMOX1, HO-1	ENSG00000100292	ncbigene	0	3162
WP3584, WP4222	MECP2 and associated Rett syndrome, Phosphodiesterases in neuronal function	ENSG00000118260	CREB, CREB1, CREB1 gene	ENSG00000118260	ensembl	0	ENSG00000118260
WP5402	10q22q23 copy number variation	ENSG00000170788	DYDC1	ENSG00000170788	ensembl	1	ENSG00000170788
WP2781	Signaling by ERBB4	P06401	PGR, SUMO1-K7,K388,K531-PGR	ENSG00000082175	uniprot	0	P06401
WP4657	22q11.2 copy number variation syndrome	ENSG00000164093	PITX2, PITX2 Gene	ENSG00000164093	ensembl	1	ENSG00000164093
WP3584, WP4222, WP4875, WP5398	Disruption of postsynaptic signaling by CNV, MECP2 and associated Rett syndrome, NRXN1 deletion syndrome, Phosphodiesterases in neuronal function	ENSG00000176884	GRIN1, NMDAR	ENSG00000176884	ensembl	1	ENSG00000176884
WP5346	8p23.1 copy number variation syndrome	CHEBI:175763	2 (2E,6E)-farnesyl diphosphate, Farnesyl-PP, famesyl-PP		chebi	1	CHEBI:175763
WP4932	7q11.23 copy number variation syndrome	ENSG00000228253	ATP8	ENSG00000228253	ensembl	1	ENSG00000228253
WP5405	13q12 or CRYL1 copy number variation	CHEBI:13115	L-gulonate		chebi	1	CHEBI:13115
WP5346	8p23.1 copy number variation syndrome	ENSG00000258724	PINX1	ENSG00000258724	ensembl	1	ENSG00000258724
WP4905	1q21.1 copy number variation syndrome	CHEBI:7794	phosphate monoester, phosphate monoesters		chebi	1	CHEBI:7794
WP4657	22q11.2 copy number variation syndrome	ENSG00000249680	TUBA3GP	ENSG00000249680	ensembl	1	ENSG00000249680
WP4657	22q11.2 copy number variation syndrome	ENSG00000112658	SRF	ENSG00000112658	ensembl	1	ENSG00000112658
WP5346	8p23.1 copy number variation syndrome	ENSG00000184647	PRSS55	ENSG00000184647	ensembl	1	ENSG00000184647
WP3584	MECP2 and associated Rett syndrome	MIMAT0000092	hsa-miR-92a-3p		mirbase.mature	0	MIMAT0000092
WP4657	22q11.2 copy number variation syndrome	WP2777	GLUT4 translocation, Translocation of GLUT4 to the Plasma Membrane, Translocation of SLC2A4  to the plasma membrane		wikipathways	1	WP2777
WP4942, WP5407	15q11q13 copy number variation, 15q13.3 copy number variation syndrome	ENSG00000271503	CCL5, CCL5 gene	ENSG00000271503	ensembl	1	ENSG00000271503
WP4657	22q11.2 copy number variation syndrome	ENSG00000111875	ASF1A	ENSG00000111875	ensembl	1	ENSG00000111875
WP4222	Phosphodiesterases in neuronal function	ENSG00000174840	PDE12	ENSG00000174840	ensembl	0	ENSG00000174840
WP4906	3q29 copy number variation syndrome	WP3878	ATM signaling network		wikipathways	1	WP3878
WP4657	22q11.2 copy number variation syndrome	ENSG00000093010	COMT, Catechol-O-methyltransferase	ENSG00000093010	ensembl	1	ENSG00000093010
WP4875, WP5408	15q25 copy number variation, Disruption of postsynaptic signaling by CNV	ENSG00000161681	SHANK, SHANK1	ENSG00000161681	ensembl	1	ENSG00000161681
WP4906, WP5346	3q29 copy number variation syndrome, 8p23.1 copy number variation syndrome	CHEBI:29950	L-cysteine residue of a protein, L-methionyl-(S)-S-oxide-[protein]		chebi	1	CHEBI:29950
WP4932	7q11.23 copy number variation syndrome	ENSG00000074319	TSG101	ENSG00000074319	ensembl	1	ENSG00000074319
WP5408	15q25 copy number variation	ENSG00000138798	EGF	ENSG00000138798	ensembl	1	ENSG00000138798
WP408	Oxidative stress response	50507	NOX4	ENSG00000086991	ncbigene	0	50507
WP5346	8p23.1 copy number variation syndrome	ENSG00000104626	ERI1	ENSG00000104626	ensembl	1	ENSG00000104626
WP5406	13q12.12 copy number variation	ENSG00000151835	SACS	ENSG00000151835	ensembl	1	ENSG00000151835
WP4906	3q29 copy number variation syndrome	ENSG00000146425	DYNLT1	ENSG00000146425	ensembl	1	ENSG00000146425
WP4657	22q11.2 copy number variation syndrome	ENSG00000183597	TANGO2	ENSG00000183597	ensembl	1	ENSG00000183597
WP4940	15q11.2 copy number variation syndrome	ENSG00000170113	NIPA1	ENSG00000170113	ensembl	1	ENSG00000170113
